date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-09-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1084,1163,965,612,0,False
2025-09-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,897,986,1054,612,0,False
2025-10-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1020,1025,1059,612,0,False
2025-10-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,934,978,1103,612,0,False
2025-10-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,716,679,1066,612,0,False
2025-10-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,632,603,1037,612,0,False
2025-10-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,658,608,987,612,0,False
2025-10-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,923,900,964,612,0,False
2025-10-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,796,836,1004,612,0,False
2025-10-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,930,967,1041,612,0,False
2025-10-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1009,964,996,612,0,False
2025-10-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,703,720,1013,612,0,False
2025-10-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,535,510,988,612,0,False
2025-10-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,646,626,968,612,0,False
2025-10-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,821,803,950,612,0,False
2025-10-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,798,825,977,612,0,False
2025-10-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1018,1072,1031,612,0,False
2025-10-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,811,751,971,612,0,False
2025-10-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,980,1018,1009,612,0,False
2025-10-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,827,816,998,612,0,False
2025-10-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,626,589,961,612,0,False
2025-10-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,901,953,1013,612,0,False
2025-10-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1097,1063,979,612,0,False
2025-10-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,974,949,954,612,0,False
2025-10-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1011,1003,946,612,0,False
2025-10-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,897,858,907,612,0,False
2025-10-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,681,745,971,612,0,False
2025-10-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,677,717,1011,612,0,False
2025-10-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1023,992,980,612,0,False
2025-10-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,953,911,938,612,0,False
2025-10-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,929,1025,1034,612,0,False
2025-10-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,789,872,1117,612,0,False
2025-10-31,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1021,1132,1228,612,0,False
2025-11-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,637,627,1218,612,0,False
2025-11-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,637,591,1172,612,0,False
2025-11-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,860,804,1116,612,0,False
2025-11-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,874,863,1105,612,0,False
2025-11-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,887,912,1130,612,0,False
2025-11-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,860,846,1116,612,0,False
2025-11-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,937,906,1085,612,0,False
2025-11-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,704,770,1151,612,0,False
2025-11-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,642,711,1220,612,0,False
2025-11-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1025,1148,1343,612,0,False
2025-11-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,852,866,1357,612,0,False
2025-11-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1063,1164,1458,612,0,False
2025-11-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,860,864,1462,612,0,False
2025-11-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1068,1034,1428,612,0,False
2025-11-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,534,523,1417,612,0,False
2025-11-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,567,526,1376,612,0,False
2025-11-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,906,903,1373,612,0,False
2025-11-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,936,902,1339,612,0,False
2025-11-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1018,1129,1450,612,0,False
2025-11-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,887,925,1488,612,0,False
2025-11-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,929,968,1527,612,0,False
2025-11-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,675,652,1504,612,0,False
2025-11-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,590,635,1549,612,0,False
2025-11-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,850,792,1491,612,0,False
2025-11-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1067,1130,1554,612,0,False
2025-11-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,849,920,1625,612,0,False
2025-11-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,934,970,1661,612,0,False
2025-11-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,746,700,1615,612,0,False
2025-11-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,591,649,1673,612,0,False
2025-11-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,609,665,1729,612,0,False
2025-12-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,984,922,1667,612,0,False
2025-12-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1133,1127,1661,612,0,False
2025-12-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,909,851,1603,612,0,False
2025-12-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1110,1173,1666,612,0,False
2025-12-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,911,926,1681,612,0,False
2025-12-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,731,793,1743,612,0,False
2025-12-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,692,674,1725,612,0,False
2025-12-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1116,1205,1814,612,0,False
2025-12-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1004,1064,1874,612,0,False
2025-12-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,970,1012,1916,612,0,False
2025-12-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,896,884,1904,612,0,False
2025-12-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,931,886,1859,612,0,False
2025-12-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,642,591,1808,612,0,False
2025-12-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,739,771,1840,612,0,False
2025-12-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,766,802,1876,612,0,False
2025-12-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,997,1073,1952,612,0,False
2025-12-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,943,1049,2058,612,0,False
2025-12-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1089,1140,2109,612,0,False
2025-12-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,867,850,2092,612,0,False
2025-12-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,656,612,2048,612,0,False
2025-12-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,953,885,1980,612,0,False
2025-12-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,973,1085,2092,612,0,False
2025-12-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1112,1192,2172,612,0,False
2025-12-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1246,1152,2078,612,0,False
2025-12-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1416,1496,2158,612,0,False
2025-12-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1183,1153,2128,612,0,False
2025-12-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,690,657,2095,612,0,False
2025-12-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,615,651,2131,612,0,False
2025-12-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1228,1291,2024,612,170,False
2025-12-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1112,1057,1969,612,0,False
2025-01-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,757,757,1966,446,169,False
2025-01-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,541,542,1885,446,82,False
2025-01-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,527,576,1782,446,152,False
2025-01-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,510,488,1639,446,121,False
2025-01-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,464,498,1612,446,61,False
2025-01-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,654,606,1564,446,0,False
2025-01-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,714,726,1576,446,0,False
2025-01-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,658,622,1540,446,0,False
2025-01-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,520,530,1550,446,0,False
2025-01-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,598,620,1572,446,0,False
2025-01-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,402,406,1049,446,0,False
2025-01-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,487,486,1048,446,0,False
2025-01-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,503,533,1078,446,0,False
2025-01-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,679,731,1130,446,0,False
2025-01-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,550,533,1113,446,0,False
2025-01-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,618,586,1081,446,0,False
2025-01-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,734,757,466,446,0,False
2025-01-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,481,492,477,446,0,False
2025-01-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,422,395,450,446,0,False
2025-01-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,616,583,417,446,0,False
2025-01-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,697,669,389,446,0,False
2025-01-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,669,629,349,446,0,False
2025-01-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,758,829,420,446,0,False
2025-01-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,650,702,472,446,0,False
2025-01-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,442,479,509,446,0,False
2025-01-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,486,510,533,446,0,False
2025-01-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,596,556,493,446,0,False
2025-01-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,639,608,462,446,0,False
2025-01-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,547,590,505,446,0,False
2025-01-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,584,595,516,446,0,False
2025-01-31,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,554,620,582,446,0,False
2025-02-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,476,500,606,446,0,False
2025-02-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,411,381,576,446,0,False
2025-02-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,640,648,584,446,0,False
2025-02-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,695,699,588,446,0,False
2025-02-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,690,686,584,446,0,False
2025-02-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,508,541,617,446,0,False
2025-02-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,775,848,690,446,0,False
2025-02-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,352,366,704,446,0,False
2025-02-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,408,393,689,446,0,False
2025-02-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,729,690,650,446,0,False
2025-02-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,684,754,720,446,0,False
2025-02-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,650,662,732,446,0,False
2025-02-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,604,661,789,446,0,False
2025-02-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,458,476,807,446,0,False
2025-02-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,451,450,806,446,0,False
2025-02-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,481,474,799,446,0,False
2025-02-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,533,504,770,446,0,False
2025-02-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,510,477,737,446,0,False
2025-02-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,606,621,752,446,0,False
2025-02-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,607,589,734,446,0,False
2025-02-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,720,764,778,446,0,False
2025-02-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,484,491,785,446,0,False
2025-02-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,503,544,826,446,0,False
2025-02-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,605,570,791,446,0,False
2025-02-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,656,611,746,446,0,False
2025-02-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,618,684,812,446,0,False
2025-02-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,550,562,824,446,0,False
2025-02-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,638,698,884,446,0,False
2025-03-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,672,688,900,446,0,False
2025-03-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,571,529,858,446,0,False
2025-03-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,955,1013,916,446,0,False
2025-03-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,941,949,924,446,0,False
2025-03-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,840,803,887,446,0,False
2025-03-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,908,948,927,446,0,False
2025-03-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1131,1170,966,446,0,False
2025-03-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,654,690,1002,446,0,False
2025-03-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,673,708,1037,446,0,False
2025-03-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,828,871,1080,446,0,False
2025-03-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,945,879,1014,446,0,False
2025-03-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1023,1101,1092,446,0,False
2025-03-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,885,945,1152,446,0,False
2025-03-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,729,768,1191,446,0,False
2025-03-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,568,609,1232,446,0,False
2025-03-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,739,698,1191,446,0,False
2025-03-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,885,815,1121,446,0,False
2025-03-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,774,820,1167,446,0,False
2025-03-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,734,741,1174,446,0,False
2025-03-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,773,722,1123,446,0,False
2025-03-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,849,895,1169,446,0,False
2025-03-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,468,511,1212,446,0,False
2025-03-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,588,597,1221,446,0,False
2025-03-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,788,788,1221,446,0,False
2025-03-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,747,767,1241,446,0,False
2025-03-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,990,1053,1304,446,0,False
2025-03-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,979,904,1229,446,0,False
2025-03-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,888,982,1323,446,0,False
2025-03-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,672,744,1395,446,0,False
2025-03-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,639,621,1377,446,0,False
2025-03-31,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,812,797,1362,446,0,False
2025-04-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,706,736,1392,446,0,False
2025-04-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,961,937,1368,446,0,False
2025-04-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,902,953,1419,446,0,False
2025-04-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,900,923,1442,446,0,False
2025-04-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,655,636,1423,446,0,False
2025-04-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,393,400,1430,446,0,False
2025-04-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,589,616,1457,446,0,False
2025-04-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,638,664,1483,446,0,False
2025-04-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,612,589,1460,446,0,False
2025-04-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,664,665,1461,446,0,False
2025-04-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,613,593,1441,446,0,False
2025-04-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,484,472,1429,446,0,False
2025-04-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,541,508,1396,446,0,False
2025-04-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,571,577,1402,446,0,False
2025-04-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,674,736,1464,446,0,False
2025-04-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,578,543,1429,446,0,False
2025-04-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,728,749,1450,446,0,False
2025-04-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,758,757,1449,446,0,False
2025-04-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,461,437,1425,446,0,False
2025-04-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,444,444,1425,446,0,False
2025-04-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,709,793,1509,446,0,False
2025-04-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,719,676,1466,446,0,False
2025-04-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,512,479,1433,446,0,False
2025-04-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,678,745,1500,446,0,False
2025-04-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,552,547,1495,446,0,False
2025-04-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,407,417,1505,446,0,False
2025-04-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,412,424,1517,446,0,False
2025-04-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,689,724,1552,446,0,False
2025-04-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,547,576,1581,446,0,False
2025-04-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,542,570,1502,446,107,False
2025-05-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,583,602,1521,446,0,False
2025-05-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,632,604,1493,446,0,False
2025-05-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,455,427,1465,446,0,False
2025-05-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,370,396,1491,446,0,False
2025-05-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,720,796,1567,446,0,False
2025-05-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,684,684,1567,446,0,False
2025-05-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,730,748,1585,446,0,False
2025-05-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,648,608,1545,446,0,False
2025-05-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,648,698,1544,446,51,False
2025-05-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,438,430,1536,446,0,False
2025-05-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,409,453,1580,446,0,False
2025-05-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,620,608,1568,446,0,False
2025-05-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,803,822,1587,446,0,False
2025-05-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,551,562,1482,446,116,False
2025-05-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,645,643,1480,446,0,False
2025-05-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,631,690,1539,446,0,False
2025-05-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,411,385,1513,446,0,False
2025-05-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,500,477,1490,446,0,False
2025-05-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,641,672,1521,446,0,False
2025-05-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,638,604,1487,446,0,False
2025-05-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,637,663,1513,446,0,False
