date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-09-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,732,731,1605,612,0,False
2025-09-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,433,434,1606,612,0,False
2025-09-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,543,580,1643,612,0,False
2025-09-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,101,108,1650,612,0,False
2025-10-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,458,432,1624,612,0,False
2025-10-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,294,297,1627,612,0,False
2025-10-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,121,113,1619,612,0,False
2025-10-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,993,1085,1711,612,0,False
2025-10-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,459,457,1709,612,0,False
2025-10-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1388,1503,1824,612,0,False
2025-10-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,740,682,1766,612,0,False
2025-10-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,782,866,1850,612,0,False
2025-10-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1089,1058,1819,612,0,False
2025-10-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1364,1421,1876,612,0,False
2025-10-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,426,402,1852,612,0,False
2025-10-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,309,291,1834,612,0,False
2025-10-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1165,1184,1853,612,0,False
2025-10-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,628,653,1878,612,0,False
2025-10-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,934,899,1843,612,0,False
2025-10-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1451,1404,1796,612,0,False
2025-10-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,761,765,1800,612,0,False
2025-10-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,713,680,1767,612,0,False
2025-10-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,372,349,1744,612,0,False
2025-10-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1488,1485,1741,612,0,False
2025-10-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1679,1590,1652,612,0,False
2025-10-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,220,246,1678,612,0,False
2025-10-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,1678,612,0,False
2025-10-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,380,389,1687,612,0,False
2025-10-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,396,407,1698,612,0,False
2025-10-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,788,830,1740,612,0,False
2025-10-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1917,2044,1867,612,0,False
2025-10-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,952,1007,1922,612,0,False
2025-10-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,581,587,1928,612,0,False
2025-10-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1534,1483,1877,612,0,False
2025-10-31,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,327,361,1911,612,0,False
2025-11-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,660,707,1958,612,0,False
2025-11-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1045,1110,2023,612,0,False
2025-11-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,395,437,2065,612,0,False
2025-11-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,482,487,2070,612,0,False
2025-11-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1307,1425,2021,612,167,False
2025-11-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,923,919,2017,612,0,False
2025-11-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1036,970,1951,612,0,False
2025-11-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,743,735,1943,612,0,False
2025-11-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1000,1105,2048,612,0,False
2025-11-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1136,1085,1997,612,0,False
2025-11-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,399,369,1967,612,0,False
2025-11-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,763,849,2053,612,0,False
2025-11-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,940,985,2098,612,0,False
2025-11-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,2098,612,0,False
2025-11-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1128,1051,2021,612,0,False
2025-11-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1137,1078,1962,612,0,False
2025-11-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,616,629,1975,612,0,False
2025-11-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,765,751,1961,612,0,False
2025-11-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,1961,612,0,False
2025-11-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1358,1474,2077,612,0,False
2025-11-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,986,1057,2148,612,0,False
2025-11-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,2148,612,0,False
2025-11-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,632,639,2155,612,0,False
2025-11-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1189,1130,2096,612,0,False
2025-11-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,828,838,2106,612,0,False
2025-11-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1733,1867,2096,612,144,False
2025-11-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,82,83,2097,612,0,False
2025-11-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,716,750,2131,612,0,False
2025-11-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,649,664,2146,612,0,False
2025-11-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,559,594,2181,612,0,False
2025-12-01,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,265,279,2110,612,85,False
2025-12-02,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,445,477,2142,612,0,False
2025-12-03,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1205,1138,2075,612,0,False
2025-12-04,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1544,1584,2115,612,0,False
2025-12-05,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1613,1696,2095,612,103,False
2025-12-06,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1245,1238,2088,612,0,False
2025-12-07,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1332,1258,2014,612,0,False
2025-12-08,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,383,374,2005,612,0,False
2025-12-09,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,833,907,2079,612,0,False
2025-12-10,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1050,1003,2032,612,0,False
2025-12-11,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1107,1130,2055,612,0,False
2025-12-12,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,601,624,2078,612,0,False
2025-12-13,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,831,870,2117,612,0,False
2025-12-14,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,46,42,2113,612,0,False
2025-12-15,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,814,839,2138,612,0,False
2025-12-16,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,505,500,2133,612,0,False
2025-12-17,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,446,428,2115,612,0,False
2025-12-18,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,923,877,2069,612,0,False
2025-12-19,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,522,542,2089,612,0,False
2025-12-20,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,2089,612,0,False
2025-12-21,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1346,1368,2111,612,0,False
2025-12-22,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1454,1501,2158,612,0,False
2025-12-23,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,2215,2403,2267,612,79,False
2025-12-24,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,2868,3089,2315,612,173,False
2025-12-25,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,0,0,2220,612,95,False
2025-12-26,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1695,1898,2272,612,151,False
2025-12-27,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1653,1656,2163,612,112,False
2025-12-28,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,361,345,2147,612,0,False
2025-12-29,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,1281,1245,2111,612,0,False
2025-12-30,YAB-001,Yaourt à boire nature 1L,Yaourt à boire,18,82,78,2107,612,0,False
2025-01-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,659,702,1806,446,71,False
2025-01-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,548,587,1701,446,144,False
2025-01-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,434,421,1573,446,115,False
2025-01-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,315,294,1552,446,0,False
2025-01-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,111,103,1544,446,0,False
2025-01-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,789,874,1546,446,83,False
2025-01-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,789,829,1586,446,0,False
2025-01-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,446,497,1559,446,78,False
2025-01-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,481,493,1571,446,0,False
2025-01-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,467,436,1540,446,0,False
2025-01-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,324,309,1525,446,0,False
2025-01-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,447,453,1531,446,0,False
2025-01-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,740,800,1591,446,0,False
2025-01-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1015,975,1551,446,0,False
2025-01-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,530,509,1530,446,0,False
2025-01-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,440,426,1516,446,0,False
2025-01-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,791,744,1469,446,0,False
2025-01-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,425,457,1501,446,0,False
2025-01-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,451,467,1517,446,0,False
2025-01-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,348,384,1553,446,0,False
2025-01-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,715,780,1547,446,71,False
2025-01-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,461,443,1529,446,0,False
2025-01-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,680,709,1558,446,0,False
2025-01-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,769,785,1574,446,0,False
2025-01-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,472,450,1552,446,0,False
2025-01-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,430,397,1519,446,0,False
2025-01-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,967,1031,1583,446,0,False
2025-01-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,667,686,1529,446,73,False
2025-01-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,876,893,1546,446,0,False
2025-01-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,601,639,1584,446,0,False
2025-01-31,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,578,584,1590,446,0,False
2025-02-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,388,384,1586,446,0,False
2025-02-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,491,518,1509,446,104,False
2025-02-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,620,677,1566,446,0,False
2025-02-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,527,539,1578,446,0,False
2025-02-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,774,759,1563,446,0,False
2025-02-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,764,841,1545,446,95,False
2025-02-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,753,762,1554,446,0,False
2025-02-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,146,147,1555,446,0,False
2025-02-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,552,539,1542,446,0,False
2025-02-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,724,669,1487,446,0,False
2025-02-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,576,625,1536,446,0,False
2025-02-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,696,642,1482,446,0,False
2025-02-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,979,959,1462,446,0,False
2025-02-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,809,757,1410,446,0,False
2025-02-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,668,692,1434,446,0,False
2025-02-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,448,466,1452,446,0,False
2025-02-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,850,896,1498,446,0,False
2025-02-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,663,652,1487,446,0,False
2025-02-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,819,900,1568,446,0,False
2025-02-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,937,907,1538,446,0,False
2025-02-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,880,895,1553,446,0,False
2025-02-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,456,477,1574,446,0,False
2025-02-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,513,520,1581,446,0,False
2025-02-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,545,554,1590,446,0,False
2025-02-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,494,475,1571,446,0,False
2025-02-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,568,581,1584,446,0,False
2025-02-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,483,453,1554,446,0,False
2025-02-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,566,577,1565,446,0,False
2025-03-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,482,470,1553,446,0,False
2025-03-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,285,297,1565,446,0,False
2025-03-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,468,507,832,446,0,False
2025-03-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,952,949,829,446,0,False
2025-03-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,739,742,832,446,0,False
2025-03-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1055,1047,824,446,0,False
2025-03-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1541,1699,982,446,0,False
2025-03-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,713,665,934,446,0,False
2025-03-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,326,319,927,446,0,False
2025-03-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,759,750,918,446,0,False
2025-03-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,939,994,973,446,0,False
2025-03-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,578,583,978,446,0,False
2025-03-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1171,1292,1099,446,0,False
2025-03-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1136,1205,1168,446,0,False
2025-03-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,296,298,1170,446,0,False
2025-03-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,579,607,1198,446,0,False
2025-03-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1133,1135,1200,446,0,False
2025-03-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1185,1324,1339,446,0,False
2025-03-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1368,1391,1362,446,0,False
2025-03-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1068,989,1283,446,0,False
2025-03-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,916,981,1348,446,0,False
2025-03-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,751,738,1335,446,0,False
2025-03-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,582,650,1403,446,0,False
2025-03-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,885,910,1428,446,0,False
2025-03-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1041,1116,1503,446,0,False
2025-03-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,409,381,1475,446,0,False
2025-03-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,763,787,1499,446,0,False
2025-03-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,614,625,1510,446,0,False
2025-03-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,688,719,1541,446,0,False
2025-03-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,399,405,1547,446,0,False
2025-03-31,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1056,1164,1561,446,94,False
2025-04-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,815,893,1578,446,61,False
2025-04-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,996,1013,1500,446,95,False
2025-04-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,509,508,1499,446,0,False
2025-04-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,680,743,1562,446,0,False
2025-04-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,878,976,1601,446,59,False
2025-04-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,397,432,1582,446,54,False
2025-04-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,607,671,1557,446,89,False
2025-04-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,828,876,1533,446,72,False
2025-04-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,856,951,699,446,0,False
2025-04-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,530,519,0,446,0,True
2025-04-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,734,788,54,446,0,True
2025-04-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,541,564,77,446,0,True
2025-04-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,332,310,55,446,0,True
2025-04-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,629,698,124,446,0,True
2025-04-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,640,653,137,446,0,False
2025-04-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,753,704,88,446,0,True
2025-04-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,440,487,135,446,0,False
2025-04-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,486,493,142,446,0,False
2025-04-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,455,478,165,446,0,False
2025-04-20,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,448,452,169,446,0,False
2025-04-21,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,508,540,201,446,0,False
2025-04-22,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,672,688,217,446,0,False
2025-04-23,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,491,465,191,446,0,False
2025-04-24,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,809,796,0,446,0,True
2025-04-25,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,214,229,15,446,0,True
2025-04-26,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,466,454,3,446,0,True
2025-04-27,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,585,645,63,446,0,True
2025-04-28,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,506,535,92,446,0,True
2025-04-29,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,330,351,113,446,0,True
2025-04-30,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,377,419,155,446,0,False
2025-05-01,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,516,480,119,446,0,True
2025-05-02,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,575,579,123,446,0,True
2025-05-03,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,370,397,150,446,0,False
2025-05-04,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,279,269,140,446,0,False
2025-05-05,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,840,875,175,446,0,False
2025-05-06,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,622,664,217,446,0,False
2025-05-07,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,405,445,257,446,0,False
2025-05-08,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,959,904,202,446,0,False
2025-05-09,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1273,1257,186,446,0,False
2025-05-10,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,376,383,193,446,0,False
2025-05-11,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,1304,1451,340,446,0,False
2025-05-12,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,791,850,399,446,0,False
2025-05-13,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,384,415,430,446,0,False
2025-05-14,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,249,268,449,446,0,False
2025-05-15,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,625,656,480,446,0,False
2025-05-16,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,351,386,515,446,0,False
2025-05-17,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,416,388,487,446,0,False
2025-05-18,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,652,697,532,446,0,False
2025-05-19,YAB-002,Yaourt à boire fraise 1L,Yaourt à boire,18,643,639,528,446,0,False
